PC1,PC2,PC3,CUST_ID,TENURE,Cluster
0.05109309750873059,-1.5864026180547546,-0.30676229162455915,C10072,12,0
-0.13008191945962508,-1.347663091062517,1.22476556110366,C10073,12,0
0.7287692838897499,2.4018000719145345,3.641031424582406,C10074,12,0
0.1572190255478667,-1.9478895400292844,-3.3874174736854727,C10075,8,0
13.361224031905266,-0.6745701265894335,-0.11955472111055288,C10077,10,0
-0.7810402958097983,-0.6112731483087117,-1.1628434284685834,C10078,11,0
-2.792620915212955,-1.0655840480607401,1.9837033017454586,C10079,12,0
-8.764172225519895,-0.6662150704029952,2.94305318583307,C10080,12,0
-0.40605230538705933,-0.13993741165244822,0.5801258213888641,C10081,12,0
0.9855866795805514,0.03043830005427084,-3.626260991564438,C10082,12,0
-0.8090807824378514,-1.2426784953574683,-0.03902771630527319,C10083,12,0
1.133033073419674,-3.94194727852764,1.0354890547129856,C10084,12,0
0.9014554463238037,-1.4355743253841098,-3.983908961753572,C10085,12,0
1.047615182278105,-1.0563504399132948,-0.6526317229064091,C10086,12,0
1.0070474374408391,-0.3243784674502641,-0.4843378607095476,C10087,12,0
0.7283309419761039,1.185751227508711,5.25685892604744,C10088,12,0
-0.3549170593145688,-0.3542569347052154,3.6718132320513237,C10089,12,0
1.9919203427716745,-0.003527878051725497,5.277168225066357,C10090,12,0
0.49605394394111557,0.1773657837851056,6.196951534959468,C10092,12,0
0.0038078106458059313,-33.72626493989142,-1.578464094299099,C10093,12,0
-0.40052941463567426,-2.2461382037416504,-4.117011983786563,C10094,12,0
0.7282292317429109,1.1739601386347838,5.125766182239848,C10095,12,0
3.7447792216664086,-3.356062142390253,1.846223227901803,C10096,11,0
0.6550889220966135,0.18892067131267654,-3.04950232732665,C10097,12,0
2.556810640949172,-0.15610527281493636,-2.149506007993523,C10098,12,0
1.525715897728225,0.22143866565126147,-1.7641972927016354,C10099,12,0
0.870612859871344,0.03064173631814826,-3.624967221188237,C10100,12,0
-280.7922285754026,-0.5087219402526986,1.2402098939790465,C10101,12,0
1.01408758605189,5.881742951156032,-4.398106364839834,C10102,12,0
0.9341953688597088,-1.780221013502452,-2.046695680354916,C10103,12,0
0.8845455155742877,1.141235932121453,-3.811619451902333,C10104,7,0
1.022878221774428,0.12181259567883496,-2.9530343456475676,C10105,9,0
-0.9756173669269758,-1.5710612228175633,2.732295398740985,C10106,12,0
0.7297905726357001,5.522645507477233,6.605726780170983,C10107,12,0
2.4177065296701143,-17.134069354677848,3.0453779248808073,C10108,12,0
-1.082592273077513,5.92161824708067,-3.6494119672023317,C10109,12,0
-8.196514022124978,-1.4182636937485158,-1.7302972976253868,C10110,12,0
-1.0980362894894429,-1.0155462393189527,2.734951632693157,C10111,12,0
-0.15603191785344211,-1.6806979288542476,-4.218368214216033,C10112,12,0
1.4434626046681553,-0.19767030112055484,0.449164042271427,C10113,12,0
0.7241429592211436,1.2179952976172905,6.512749822645129,C10114,12,0
-0.8015249014909609,1.6452880399366008,3.7988605982614563,C10115,12,0
1.0181794411549272,12.073628228599782,-4.1859432647199055,C10116,12,0
-0.2032989650838276,1.3350779142361862,4.420273376202841,C10117,12,0
-0.1897168483881314,-1.9792371796794277,-4.035103548825775,C10118,12,0
0.22803548925782208,4.497379531328194,2.0246392245327844,C10119,12,0
-2.0387960509610212,-1.3499172591514084,5.02079614983963,C10120,12,0
-0.3133908766181743,2.2476743028343176,0.9301536149457205,C10121,12,0
0.3670665438939682,0.2141417280156842,-4.013148459835266,C10122,12,0
-2.029175098245675,-1.1399456127281677,-1.8249265650261028,C10123,12,0
0.1379722981625271,1.1380054626640603,-3.866586105535297,C10124,12,0
-0.07429519033897553,0.36107059134778874,6.566608255380481,C10125,12,0
-2.381438919976115,-0.3613449628457591,-0.8696236971984403,C10126,12,0
0.5169217557496644,1.331909708580458,4.097621274016883,C10127,12,0
0.013263180047956014,1.4691103044431022,-3.7630586918750493,C10128,12,0
-1.8682358268691894,-1.1725314141535939,-3.8179443532014803,C10130,12,0
0.7266655880435222,-5.216772240881246,4.22085373625269,C10131,12,0
0.6517553327107565,0.02907106974406104,-3.654286596855806,C10132,8,0
-0.44629713121984715,7.481813051269153,2.2803086204863776,C10133,12,0
-1.7401486375906003,-1.0932958393100924,-3.3555710431552632,C10134,12,0
1.0106937330697816,-1.2034495385773245,-3.8179771239243765,C10135,12,0
-5.731880720924726,0.3735299336198221,-1.4315376659534906,C10136,12,0
0.4670968069589506,2.9613775007416985,3.2925069246210765,C10137,12,0
1.207196591495352,0.5817250667804281,-0.5809136452582947,C10138,12,0
32.79628428723487,-0.8104567257760912,-2.7987216494497478,C10139,12,0
1.59039430680865,2.086037540848581,1.9136947652403573,C10140,12,0
-0.6340010987408726,-1.6298084354072342,0.1798535135951097,C10141,12,0
-0.37527007134461415,0.3642997464002462,6.401898969181984,C10142,12,0
-1.8685729802753057,-0.7827484443327428,3.0680542014541103,C10143,12,0
0.7253062663498638,0.4104870756878676,7.525345595429097,C10144,12,0
11.675934028741485,-0.5852564878215023,2.4459409763348403,C10145,12,0
0.8416871513637746,-0.14189539215241054,-1.0691274700506195,C10146,12,0
-0.4585197445864705,-1.775908656171145,-3.641295318861427,C10147,12,0
1.0089307216590897,-1.988791650341123,-4.234383167752455,C10148,12,0
0.7011265272444378,-0.01507745831291174,3.3448369275006256,C10149,12,0
0.7284331678661375,3.263751905113252,7.307562778202023,C10150,12,0
-1.8081861075794454,-0.41880897592083605,-2.128759063397127,C10151,12,0
8.488575646285591,-0.6904688393960046,1.6572454052614511,C10152,12,0
-0.14360611268009693,-1.4128066264483066,-2.7042625096176733,C10153,12,0
1.767521036844577,-0.9456517931050339,0.7666582183805851,C10154,12,0
0.9056182166117311,-0.49383217194946455,2.416372671590686,C10155,12,0
0.560777554634549,2.2875558785861037,0.7653699026937212,C10156,12,0
0.05815074283710009,3.234826287140761,6.727501961392501,C10157,12,0
-2.910141745739428,-0.4503545549048881,3.195147487150183,C10158,12,0
0.7232569752862948,0.3654541180205779,6.623179297682532,C10159,12,0
0.22446172215662769,-16.282378858922495,6.80476861038235,C10160,12,0
0.8282879316049271,-0.25133440391958095,-0.27624897920413294,C10161,12,0
-0.7305185249684041,1.6557987155017166,4.359341399701995,C10162,12,0
0.6718376451598748,0.22940498452042013,-3.6895509631323904,C10163,12,0
0.727345092398095,0.7387653904273803,6.8486534582682586,C10164,12,0
1.1680148593252402,-0.28443016958632344,-2.8166259653515624,C10165,12,0
0.2819157188987512,1.1338382818940484,-3.953661459953391,C10166,12,0
0.06384782551707335,-1.546164899212685,-3.4608286710656366,C10167,12,0
1.5793538903665656,-0.49141302419113203,2.9729397840463947,C10168,12,0
3.2982464775727367,0.8830762027854264,-1.6533265270342334,C10169,12,0
2.2806524255859917,-0.34775023471857824,1.8889361439111405,C10170,6,0
-0.252656442720649,-2.210152375250529,-3.406763423317795,C10171,12,0
-2.048288885920023,-1.2940095493488597,2.0608491967303584,C10172,12,0
0.7271579200011861,0.3588805382240152,6.2533038790872215,C10173,12,0
-0.7881536552912842,-0.8223570347352948,2.598616230239294,C10174,12,0
-0.011427109034832877,-11.942746067662283,2.9535529586331664,C10175,12,0
-2.3821932582342127,5.8979811191057,-4.183359985280032,C10176,9,0
0.7259324470968523,0.8129841145576362,6.5312222397738156,C10177,12,0
1.4161190767423917,-0.9995653717825175,-1.8938475907887815,C10178,12,0
-0.32363188672210264,1.1202973086440353,-4.123630542348689,C10179,7,0
0.7243223918632505,0.38742019245643466,7.082760711426942,C10180,12,0
0.571614619757525,0.23177200126730313,-3.674672302526319,C10181,12,0
-31.853272802617504,-0.6803081760600663,1.6931782811611507,C10182,12,0
-1.269739384642984,1.119332327982252,-4.253725335459785,C10183,12,0
0.25305147814226026,0.3638673368152461,6.329421877006184,C10184,12,0
0.4874143458112604,-2.8532036427392864,-0.9029255069300496,C10185,12,0
-0.14008213322929963,-4.417847920183622,5.316873084619032,C10186,12,0
1.0509002667736715,-5.559472542917138,-2.923621190869248,C10187,12,0
-3.4257990340452307,-30.303198473610863,-1.5666423460303376,C10188,12,0
1.4712586895764455,-1.0862980912116682,-2.498660453972094,C10189,12,0
7.245368155566781,-0.7044084042081299,1.7536129532063311,C10190,12,0
0.4317426097082171,-2.123186728763222,2.3985417883294082,C10191,12,0
-0.06507064706643745,-2.2556113590485083,-2.6985825751743175,C10192,12,0
2.1470086894036617,-0.3359605830152551,3.5692157271501137,C10193,12,0
-4.25864770548088,-1.1484593685246278,-0.23907494135125484,C10194,12,0
1.4835569046751202,-0.18774554503345575,-1.0777933250134049,C10196,12,0
1.4009088361444912,-1.7895871448648715,-1.623114343426004,C10197,12,0
1.1357976909374594,-2.449565745369061,-2.7069804503607475,C10198,12,0
-0.5648492046117869,5.203796812894308,-3.3124851902732435,C10199,12,0
-0.22163389781046405,-0.3864356339565972,0.7406766515350753,C10200,12,0
-8.673298642091932,-0.8564404663455247,0.5039128629481233,C10201,12,0
-0.2349855224970668,0.5361982927954916,4.051163736556419,C10202,12,0
0.12101549756284052,1.5474696511742965,2.9307071806489735,C10203,12,0
-0.6049668851968479,-0.2541194256589705,5.367890537152688,C10204,12,0
-4.348962140211452,-0.6146390285087879,-1.6294684650731663,C10205,12,0
-1.8898386349320533,-2.5200622966023625,-3.114959981383904,C10206,12,0
0.0013619456509196826,-0.936738140902796,-1.9763846712353912,C10207,12,0
-0.05169444812731783,-0.20503120070943803,-0.5209225315896885,C10208,12,0
1.1582233022588109,3.690150862696737,1.2140324438533348,C10209,12,0
1.3049417657510713,-0.1668927491915556,0.34241591650095493,C10211,12,0
0.7272708279496619,2.060846699737965,7.025803144431896,C10212,12,0
0.9653520223673727,5.532404148209288,-3.296991371048751,C10213,12,0
-9.617902294293176,-0.6605956823419207,-2.522413590013494,C10214,12,0
1.385857817561567,-0.5875821293357417,-0.8439584433097167,C10215,12,0
0.034588476780349764,-0.19270841456408805,3.322523641821803,C10216,12,0
-0.5676677550606581,0.5085366354923979,-1.2743345008613949,C10217,12,0
-1.4131846782421875,-0.8902671790202692,1.9351845008861808,C10218,12,0
-1.2001121893694449,-0.38549887510552366,0.8005451954052479,C10219,12,0
-2.907805008293121,-1.752201034686163,-3.2426581497533813,C10220,12,0
0.43219043507523247,-1.6175998618456218,1.7787746154201183,C10221,12,0
2.5473968879825604,1.0246320224043375,-2.054208394608153,C10222,12,0
1.0764951258603186,-1.6991430479481449,-2.784807797837585,C10223,12,0
-4.187536990262023,-0.7628693965421481,3.3857142177373856,C10224,12,0
1.1607055186652868,-1.1000916550857172,-1.5182449734452532,C10226,12,0
-4.36977549805684,-0.3425513133879286,-0.5082039339485304,C10227,12,0
0.7269907474945372,1.4634506792017274,7.237427919913316,C10228,12,0
0.7260152295465542,0.9664553779314491,7.423106204699742,C10229,12,0
-0.4950196934749518,1.0701401815650442,3.504414645225218,C10230,12,0
1.085831350068716,0.6696587807349152,-2.6285926000387336,C10231,7,0
-0.15870846719544146,-0.04566576148036561,5.570599697584339,C10232,12,0
0.7324856260483954,1.1983869170784067,0.28814871858131763,C10233,12,0
1.0771172933628366,5.026760576044255,-3.03548278063319,C10234,12,0
0.7693521034830114,-6.890293351781375,4.99093219831268,C10235,12,0
0.1235592482326115,0.9173486090417444,4.378041844976699,C10236,12,0
0.011385331642219054,0.03412534312288795,-3.496738664030372,C10237,9,0
0.7283051462535542,0.34200872339843436,5.69929174736681,C10238,12,0
-2.5489578954695773,-0.9554150141414991,1.8217880303166094,C10239,12,0
0.2929817600913276,-5.568333556394667,3.667459853257431,C10240,12,0
-0.5586905283646499,0.3071275139467111,2.639628665139269,C10241,12,0
0.5533609264493871,0.5649445637413852,-2.9244716336933245,C10242,12,0
-0.08290034307839012,-5.619174386437976,5.918979989868209,C10243,12,0
-2.314755011193355,-0.1044659273823706,2.896670653633215,C10244,12,0
-1.2514777675066289,-0.9893896803643405,-1.0402913993187899,C10245,12,0
-1.5779037769162136,-1.150389515214072,-1.2644861966964118,C10246,12,0
1.0682269304918952,-2.502714983691733,-1.0299025841605096,C10247,12,0
0.951246022386428,-0.03738239239526442,-0.12338130517680052,C10248,12,0
-2.7359646187898545,-0.2537033073449285,-1.7358692172979493,C10249,12,0
0.739821790352049,-15.972632693061618,1.8826351226469986,C10250,12,0
0.7279020970631442,1.7128175894199142,6.983059819094334,C10251,12,0
5.6899836463661115,-1.1754411182489093,-2.3454065077274406,C10252,11,0
0.5139461297699712,-5.769711286265153,7.199368327937282,C10253,12,0
1.1416754619101153,0.8354301062071305,-2.3188769408726233,C10254,12,0
-0.47994218210395756,-0.038516648650954055,5.189259698498928,C10255,12,0
1.08172459335474,0.21316166725489016,1.8044879361783905,C10256,12,0
-4.950592277466176,-0.8811564378932721,1.6352437356719933,C10257,12,0
0.1966446245648104,0.4666727934305277,5.563412573798765,C10258,12,0
3.5700868332196576,-3.546151894880185,-1.2691301851146453,C10259,12,0
-5.953729992805747,-0.5466772768932597,2.4851751386274263,C10260,12,0
1.1798476189213036,0.11383217081606556,-0.9500626862585401,C10261,12,0
-0.1843890130776879,-0.03318204225120147,3.6322213365275227,C10262,12,0
-0.25661940003132055,-2.6443333626190544,-3.485357031914377,C10263,12,0
0.9405925792267434,-0.10983477275530706,-1.5087958048921783,C10265,11,0
0.9894368612272527,-1.3117247042074558,-2.819982192473524,C10266,12,0
-0.9016127621118383,-0.21931585049124624,3.707907878832479,C10267,12,0
-0.07092928505894688,-0.19769628231117053,3.7586745957065895,C10269,12,0
-1.0204600114980282,0.22790000731444093,-3.739809259210979,C10270,12,0
0.6108314582750267,0.951895086300492,-0.8827535081414123,C10271,12,0
-0.21160440938855582,93.6483439393172,3.2620094918655815,C10272,12,0
0.5899865018826022,-5.780223452294879,6.89953630201282,C10273,12,0
0.72529369710865,0.8716649217362855,5.197948905364393,C10274,6,0
-1.968756418806425,-0.9872698586496063,0.011424339093907925,C10275,12,0
0.7300944150188082,1.9252550732780007,3.860795566753461,C10276,12,0
-0.33640616921674993,4.354442678749919,5.8365254268365305,C10277,12,0
2.2076557620682156,-0.8422745149752593,2.3427364540342377,C10278,12,0
2.6941615993696186,-0.8993542690445823,-1.7215087881083315,C10279,12,0
0.7275519807635866,0.6547323157718059,4.5498874273920284,C10280,12,0
0.7276236514996959,1.4740415038126133,7.571041284931924,C10281,12,0
0.1654448178205078,-1.5561140514626377,-2.7059941491577364,C10282,12,0
-0.3293273994020331,-0.2631581223051406,4.734303348294385,C10283,12,0
0.7257475771937373,0.6791942196376259,7.524960513153067,C10284,12,0
-6.245842055888459,-0.7875146322344533,1.938227785560339,C10285,12,0
0.8057356026274981,0.08113961053726293,-3.0863180686297627,C10286,12,0
0.7254765744956918,0.23154082136629883,-1.8705643456614591,C10287,12,0
2.3618658556601124,-1.8841090558850795,-2.7284581160028014,C10288,12,0
-6.310655938413047,-0.8674293746239861,1.3312951280457765,C10289,12,0
-0.5215613030087713,0.6434303234953289,3.809725731888552,C10290,12,0
0.7298260546607122,0.2440327078039225,2.328400479897474,C10291,12,0
1.245871376334875,-0.3703420711914944,2.1032081084512346,C10292,12,0
0.79494818273907,-1.110085099988769,-0.09992914431961042,C10293,12,0
0.28644708519154527,-4.4453119995956945,5.39739906392156,C10294,12,0
-1.5713932784382436,1.157338675337691,-3.4845501004645976,C10295,12,0
-2.9105044532912294,-1.9704031843897596,-3.950524062741955,C10296,12,0
0.19537870845738614,1.1475967729546328,-3.6540741572252053,C10297,12,0
1.3604231023886957,-2.86641737714527,0.5660679755464579,C10298,12,0
-2.3547007966881024,-0.4762975362743531,0.7777854727229657,C10299,12,0
-0.2686336328391799,-2.646870393170061,-3.526215001912352,C10300,12,0
0.03612006151669933,0.5804864107461591,6.256316660140568,C10301,12,0
-0.6839796537426557,-1.4183551712408144,-0.955385820056768,C10302,12,0
-0.574996350666896,6.158392814141341,-1.5580418048661175,C10303,12,0
0.02192883878798685,5.887726093251099,-4.327952386107002,C10304,12,0
2.1467741683918042,-1.3167471359197274,2.375495780113214,C10305,12,0
0.7284266288050674,-5.50982478595096,4.66784917916694,C10306,12,0
-1.5416717153448043,-2.0039190926937094,-2.477028256771182,C10307,12,0
-0.6662014799535143,-1.235149920141819,-3.57094943353501,C10308,12,0
-58.33826686238795,-0.5644904902611484,2.6204283942896907,C10309,12,0
-0.07490395942531947,-1.491357048881294,2.2271886346132916,C10310,12,0
2.048541066366309,-0.20068394788818766,-1.6929345859707472,C10311,12,0
0.7353887683833185,0.6731533309339797,5.41845539691062,C10312,12,0
-2.9091542348219166,-1.635866186952993,-3.412656520874975,C10313,12,0
-0.9903486442147161,-2.5078012188927143,1.760058771572126,C10314,12,0
-0.8050948048582577,-1.3126729506061958,-4.036955471885667,C10315,12,0
0.12289346662803674,67.19495426592539,2.147318594532358,C10316,12,0
-0.3099363112836065,1.3004075249915699,4.912289937794641,C10317,12,0
-0.2408770904144552,-3.529271546791258,3.7832770336531993,C10318,12,0
0.7008139390348875,-35.905761710062116,-2.414140673163966,C10319,11,0
2.4836463337204093,-0.11942744145716766,0.7704871140405808,C10320,12,0
1.8695938785656399,-0.7022696006686081,2.9874989207380676,C10321,12,0
0.48050516089341855,-3.0124840718403023,6.113660691329538,C10322,12,0
-0.7267629335448218,4.402562720407481,6.965028224429216,C10323,12,0
0.3373684558933927,-0.02940115776608898,-3.87020272278206,C10324,12,0
-0.0707733376502753,-3.485931664250245,-3.6975373345008267,C10325,12,0
0.9024257184281294,-0.03782008343621546,-4.0267180575901484,C10326,11,0
0.1993768168171186,-1.973009428432935,-3.8973157782278607,C10327,7,0
0.9131884570505507,0.30331429583605707,1.6611985999542835,C10328,12,0
1.1237875195233546,0.031833269300317046,2.0686665073943082,C10329,12,0
59.339569424569085,-0.6798209068999324,1.7598747301334414,C10330,12,0
-0.20005768994457762,-3.032196896090163,-3.60224684329069,C10331,12,0
3.2902389263883705,-0.6255661355723532,0.9099249541385205,C10332,12,0
-0.3915344739805036,-1.7957777633981191,-3.943531012293452,C10333,12,0
0.46687046387232156,-1.0921010566060159,-1.8676124683554076,C10334,12,0
0.5459930601987562,-35.928266187762276,-2.8808111779008194,C10335,12,0
12.655783645931091,-0.5488507537757858,2.878709333747325,C10336,12,0
1.2823471174532495,-0.08574648352160774,2.4577059822409435,C10337,12,0
-7.0255051105242785,-0.501059322694512,2.2279067290085894,C10338,12,0
-0.005499122803081791,-0.018449632699683916,-3.4987803019394086,C10339,12,0
0.21170514751644942,1.3461683526685702,4.288898485718232,C10340,12,0
0.41003298836167834,1.1454602081726524,-3.6908094902966035,C10341,12,0
-0.7996940764979331,0.22850409598075572,2.461103485759967,C10342,12,0
0.7297935803520219,3.1994100433249386,5.787195528414545,C10343,12,0
0.6666713945298658,0.3992520785690097,7.222572710098301,C10344,12,0
-1.0035171482300451,0.45886545488136954,-4.268649716659701,C10345,11,0
-3.1937388657101065,-1.319393315068473,-2.513662553168205,C10346,12,0
0.3957128024893305,-0.009807400780377118,-2.6995028309858937,C10347,12,0
0.5992836893487662,1.203945739348088,5.809387512727361,C10348,12,0
0.9775479815710567,0.3479512386568635,-1.6784907918914078,C10349,12,0
-4.217425633125064,-0.8345396518320055,2.5455471941136207,C10350,12,0
1.2432674146589284,0.8302741208477418,-2.6141009152457118,C10351,12,0
1.0407169525900057,2.958347581287949,-0.6136802299825879,C10352,12,0
1.242302603397698,-0.2967838921032604,-2.257074834277827,C10353,12,0
1.45015892421327,-0.21360764801081122,-2.778823421344338,C10354,10,0
0.1211818613458221,1.095772043085209,7.339554935704401,C10355,12,0
1.8271878074381123,-0.17457470249009388,-0.37519894233691015,C10356,12,0
-3.8011004491022393,-1.724787922650956,2.6526444804626474,C10357,12,0
1.0782423774931704,-1.256058505817352,4.573102845826264,C10358,12,0
1.1385862559823985,0.294789604214438,4.692724717603529,C10359,12,0
1.276920462689751,-3.687026977441233,0.8462767075212012,C10360,12,0
-0.19792055372003198,-1.3129674384071974,-3.356277079754315,C10361,12,0
0.7282391094432892,0.6069484683824793,5.506130033954341,C10362,12,0
0.7698892410383719,0.6601740769011271,0.7148463316368328,C10364,12,0
-2.826088911576776,2.861815403594626,-2.478620012661728,C10365,12,0
2.680928500187013,-0.8689296733141203,-1.7446917636419097,C10366,12,0
0.640087100633646,12.704510812151634,6.997581956093519,C10367,12,0
-0.5490469403182743,-0.3514888001840534,4.3440821511094265,C10368,12,0
-0.6646319613228766,-2.339213298236452,-2.22339119819667,C10369,12,0
-1.1428074074051253,1.1504461242133954,-3.5881686749016595,C10370,12,0
0.49862553895478834,0.23682748851634694,-3.5699526063201983,C10371,12,0
-2.9378719980289407,-1.1127896204688141,1.4435704989643823,C10372,12,0
0.19966942595877712,0.1177046729617105,-3.753040750880362,C10373,12,0
2.058827094696555,-0.8643020684568543,0.9652017980845227,C10374,8,0
0.7293878978957028,2.1004016227280324,3.8069864383110454,C10375,12,0
2.3226039142712005,-0.47059140565108526,-3.107666365690514,C10376,12,0
-0.3510933985172387,-1.1327786403842885,3.4560752669262094,C10377,12,0
-2.1795146861921277,0.07127289763110822,-2.431437984842524,C10378,12,0
0.6437974593461461,2.6044333449371617,3.5537948984004886,C10379,12,0
-1.6602084386216842,-1.671230322344706,-4.070989486841571,C10380,12,0
-2.9099456784414612,-1.6459658022242571,-3.54524031224423,C10381,12,0
0.728718753782532,0.5329493353521517,5.479444595161742,C10382,12,0
0.4453985508561129,0.04652471488467136,3.427097648760947,C10383,12,0
1.013181604141287,1.1278171634572605,-4.0152348216330624,C10384,12,0
0.6793642083062644,93.67075503614275,3.6654119748178178,C10385,12,0
1.1550816286239343,-1.1105319559835494,3.1822044058079206,C10386,12,0
0.9500757185472802,-1.8081568619656878,-2.3563268057982873,C10387,12,0
0.7259515978890955,0.3870917273893819,6.864790013185485,C10388,12,0
0.6758846033916244,-2.451904531386095,1.0637615811469836,C10389,12,0
0.42521633003620474,-0.08117458171630809,-2.2218720689232208,C10390,12,0
0.681339290483532,0.15438413686708607,-3.6822385847031227,C10391,12,0
-2.756356620465217,-1.04817325330334,-2.252481491019711,C10392,12,0
-0.09124049902780604,0.330389863351773,-3.522742263796275,C10393,12,0
0.4776463665907561,-0.28631182637957414,-2.388952497360457,C10395,12,0
0.9851739633384461,-2.5806785731347417,-2.9228505475292397,C10396,12,0
0.7189069223483829,-18.55317585456047,7.774728866208921,C10397,12,0
0.7263959796619457,-2.5436227822019024,-3.3622308034378743,C10398,10,0
0.7592247419282704,0.19290589829203275,-2.9302694066037622,C10399,12,0
0.37397305376912404,-1.4942987132866994,-3.875124930483455,C10400,12,0
11.539632984932025,-0.5330926577900474,2.940292334907237,C10402,12,0
1.1802869750230869,3.781663146021625,-0.520638471664749,C10403,12,0
1.0001854982843108,5.064464357981527,-2.505082776316919,C10404,12,0
10.620620296893383,-0.37270372709569943,3.0185462064990465,C10405,12,0
