CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,PURCHASE_TO_CREDIT_RATIO,PAYMENT_TO_PURCHASE_RATIO,TOTAL_PURCHASE_FREQUENCY
C10011,-0.06334116280621664,0.616459394390028,0.20804281479335293,-0.6923833770948379,1.5765718718565191,-0.6735066735510843,1.2698432294420248,-0.7227487797432042,1.5991991906768772,-0.7300836259472017,-0.6972927139516387,0.028847750672583352,-0.9513942548273514,-0.207256910578342,2.1775006530743606,-0.6292773760555791,12,-0.21867150630534998,-0.9962223919350853,2.146293640375698
C10012,-0.49413831610146697,-1.0218751866207674,0.8584911755952245,2.128107956722324,-0.7460285033081394,-0.6735066735510843,-0.5988577356115314,0.25513712914193004,-0.9169951914991048,-0.7300836259472017,-0.6972927139516387,-0.4312426001197319,-0.7149596602384928,-0.5040055122346224,-0.7539368616175541,-0.6292773760555791,12,-1.200754704550538,-0.5870829270728104,-1.2607157979687063
C10013,0.08222669654798093,0.616459394390028,2.249864074854995,2.128107956722324,1.0657673986157241,-0.6735066735510843,1.2698432294420248,0.25513712914193004,1.389517164227006,-0.7300836259472017,-0.6972927139516387,1.1023919025213191,-0.4194164170024196,-0.5804982035691608,-0.12505133151601766,1.1743680543412824,12,-5.364272793456284,-0.25801478856298204,2.9144975228109606
C10014,-0.3049301228263552,0.616459394390028,1.5927271455770593,0.1281800337172302,2.2113510594560317,-0.6735066735510843,0.6469429077575061,-0.07082353663856951,0.9701505951328818,-0.7300836259472017,-0.6972927139516387,1.1023919025213191,0.91052817755991,0.24263277935310537,-0.5743072194197381,-0.028064637450532413,12,1.7492343288544332,0.15233794440365198,1.5462699662518182
C10015,0.899061069158452,0.616459394390028,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,-0.3261600867343906,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,-0.24746041200605864,-0.40469719658715064,-0.8913329509120472,-0.4194164170024196,-0.4254115125705638,0.8140843745685524,-0.6292773760555791,12,1.9983947995890052,0.5075543122954721,-2.861502028538359
C10016,2.3105871929842423,0.616459394390028,0.9943887878789703,-0.6923833770948379,2.2113510594560317,1.6315362380467089,0.02404258607298729,-0.7227487797432042,0.34110199958888626,0.23516859343681765,0.4730893555063136,-0.0478339744594692,1.0582997991779466,0.5078472966562293,2.1775006530743606,-0.6292773760555791,12,0.9396097293520983,0.5107130157204073,-0.35760419408133065
C10017,0.44330822910773726,-0.5098967564110444,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,2.1150647019366517,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,0.7177918073779606,0.1804938381418255,-0.8913329509120472,-0.4194164170024196,-0.7504386069067686,-0.33857865887902744,-0.6292773760555791,8,1.9983947995890052,0.8953409576224347,-2.861502028538359
C10018,-0.8776982791758513,-1.8865517710431303,-0.24804194289787995,-0.6923833770948379,0.5640501763319703,-0.6735066735510843,-0.18359002395475668,-0.7227487797432042,-0.07826456950523818,-0.7300836259472017,-0.6972927139516387,-0.27787914985562684,-0.5671880386204562,-0.8583824305373182,-0.9086802741066375,1.1743680543412824,12,0.43731871268156547,3.4606341996390437,-0.984603373203199
C10019,0.3893214414477641,0.616459394390028,-0.2646994062509328,-0.3680345672205562,0.10804687483488787,-0.6735066735510843,0.43931029772976204,-0.39678811396270464,0.5507840260387573,-0.7300836259472017,-0.6972927139516387,-0.2011974247235743,2.536016015358313,0.2936614142731551,0.35302634532910143,-0.6292773760555791,12,-0.10437607832438452,-1.1094147071669915,0.5933062098058147
C10020,1.4227833674717012,0.616459394390028,-0.38489465888241525,-0.6923833770948379,0.2602330860015587,-0.6735066735510843,1.2698432294420248,-0.7227487797432042,1.5991991906768772,-0.7300836259472017,-0.6972927139516387,0.028847750672583352,-0.12387317376634635,-0.23029433725165635,2.1775006530743606,-0.6292773760555791,12,3.1071671709034936,0.5983308210104598,2.146293640375698
C10021,0.4072813176419706,0.616459394390028,-0.6372694415338563,-0.6923833770948379,-0.30004642022757183,-0.6735066735510843,0.43931029772976204,-0.7227487797432042,0.7604685686830107,-0.7300836259472017,-0.6972927139516387,-0.27787914985562684,-0.7149596602384928,-0.8831496114151304,2.1775006530743606,-0.6292773760555791,12,0.8913362207334594,1.3858339249556046,0.4770300866695686
C10022,2.3105871929842423,0.616459394390028,2.249864074854995,2.128107956722324,0.3896506850480876,-0.4441249938277988,1.2698432294420248,2.2109089469121983,1.5991991906768772,1.2004150213191036,1.0582803902352897,2.2526177795021076,2.0188153396951845,0.5742552787993328,2.0727881157397055,-0.6292773760555791,12,1.1144476815768083,0.25523998770296547,5.0799513670311
C10023,-0.8183450658421902,-1.8865517710431303,0.08954173420255639,-0.6923833770948379,1.3134959566501756,-0.6735066735510843,1.2698432294420248,-0.7227487797432042,1.5991991906768772,-0.7300836259472017,-0.6972927139516387,0.4122563763328461,-0.7740683088857074,0.7955667622196243,-0.8840134134060461,-0.6292773760555791,12,-0.11567678611136292,8.884871052641632,2.146293640375698
C10024,1.5672954303606275,-1.0218751866207674,2.249864074854995,2.128107956722324,1.2576850903556809,2.115343276293187,1.2698432294420248,-0.39678811396270464,1.389517164227006,1.2004150213191036,2.228662459693242,0.1055294758046359,1.3538430424140198,2.2242155787596976,1.6324028963310893,-0.6292773760555791,12,1.6618352381848431,0.988599979713463,2.262572279706326
C10025,2.3105871929842423,0.616459394390028,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,0.1266761230713537,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,1.3759148983433132,0.4730893555063136,-0.8913329509120472,0.46721331270580013,0.05943305743447376,2.0675786317276463,-0.6292773760555791,11,-1.7939548463330501,-0.07090899917469444,-2.861502028538359
C10026,-0.7939934601567946,0.616459394390028,-0.3838031117957988,-0.6923833770948379,0.2626563529234365,-0.6735066735510843,1.2698432294420248,-0.7227487797432042,1.5991991906768772,-0.7300836259472017,-0.6972927139516387,0.028847750672583352,-0.4194164170024196,-0.8892486477453814,-0.7399247507860253,-0.6292773760555791,12,0.9150884329680034,2.3169396506052906,2.146293640375698
C10027,0.14664404590692126,0.616459394390028,-0.7221827086468929,-0.4930847107865443,-0.7460285033081394,-0.42828835249394176,-0.8064903456392755,-0.07082353663856951,-0.9169951914991048,0.7177918073779606,0.7656848728708017,-0.7379695006479422,-0.8036226332093148,-0.35899481141008754,0.7787938495434839,-0.6292773760555791,12,0.8986589959055947,0.49709693559779755,-1.7943090737769498
C10028,-0.8226687263468262,0.616459394390028,-0.5729136445520958,-0.6923833770948379,-0.15717464129186814,-0.6735066735510843,1.2698432294420248,-0.7227487797432042,1.5991991906768772,-0.7300836259472017,-0.6972927139516387,0.028847750672583352,-1.010502903474566,-0.8951669465533055,-0.7366487925330456,-0.6292773760555791,12,0.5669589296400431,1.5624814578349717,2.146293640375698
C10029,2.3105871929842423,0.616459394390028,-0.3980728158968782,-0.29271139480698055,-0.28535536451368854,1.566089388562047,0.43931029772976204,-0.07082353663856951,0.13141997313901516,2.4874141194966404,2.228662459693242,-0.27787914985562684,1.7971579072681296,0.19985633255712348,2.052260362387656,-0.6292773760555791,12,-0.22150130174258925,-0.5020597352442594,0.4999067342302077
C10030,-0.8900732943415093,0.616459394390028,-0.7244567650773439,-0.6923833770948379,-0.4936048656125499,-0.6735066735510843,-0.18359002395475668,-0.7227487797432042,0.13141997313901516,-0.7300836259472017,-0.6972927139516387,-0.5079243252517845,0.733202231618266,-0.932099957720086,-0.746165714128306,-0.6292773760555791,12,-0.9880722314202184,1.2866191643894358,-0.7749188305589456
C10031,2.3105871929842423,0.616459394390028,2.249864074854995,1.2873167082342112,2.2113510594560317,2.115343276293187,1.2698432294420248,-0.07082353663856951,1.5991991906768772,2.1656672407031228,2.228662459693242,2.2526177795021076,2.536016015358313,2.2242155787596976,2.1775006530743606,-0.6292773760555791,12,0.8871647738932408,0.988599979713463,2.7982188834803328
C10032,-0.14845052920930824,0.616459394390028,0.6942247093416035,0.08918002019258771,1.6462155534967324,-0.49741960095565996,1.2698432294420248,-0.39678811396270464,1.5991991906768772,0.23516859343681765,-0.11210167922266256,2.2526177795021076,0.46721331270580013,-0.5508497652397236,-0.5635751615940391,-0.6292773760555791,12,1.485883836060019,-0.7934747320678698,2.4722543061561972
C10033,2.3105871929842423,0.616459394390028,-0.4686822680623787,-0.05746081222346553,-0.7460285033081394,0.5178627592919429,-1.0141254472683061,-0.39678811396270464,-0.9169951914991048,0.23516859343681765,0.1804938381418255,-0.6612877755158896,1.7971579072681296,0.293096884415966,2.1775006530743606,-0.6292773760555791,12,-0.2607908109615284,-0.625363715225848,-2.3279087527301154
C10034,-0.8226910776052886,0.616459394390028,-0.11411138942647414,0.5518460123018114,-0.7460285033081394,-0.6735066735510843,1.0622106194142809,2.2109089469121983,-0.9169951914991048,-0.7300836259472017,-0.6972927139516387,-0.0478339744594692,-0.9513942548273514,-0.7257082978003601,-0.6773546177091582,1.5350971404206546,12,0.11994122189352702,6.359648247627014,2.356124374827375
C10035,1.3831923467322251,-1.841042477126165,-0.21588678497130423,-0.6923833770948379,0.635435581072283,-0.6735066735510843,1.2698432294420248,-0.7227487797432042,1.5991991906768772,-0.7300836259472017,-0.6972927139516387,0.18221120093668847,1.9449295288861663,2.2242155787596976,2.1775006530743606,-0.6292773760555791,12,-0.11099979807234432,-10.302694437991383,2.146293640375698
C10036,0.17291057374170024,0.616459394390028,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,-0.5740891225013058,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,-0.24746041200605864,-0.40469719658715064,-0.8913329509120472,-0.7740683088857074,-0.7822396949617069,0.14623271218325862,-0.6292773760555791,12,1.082797961082327,0.9332825245547463,-2.861502028538359
C10037,2.3105871929842423,0.616459394390028,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,2.115343276293187,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,2.4874141194966404,2.228662459693242,-0.8913329509120472,1.3538430424140198,0.22728800491570836,2.1775006530743606,-0.6292773760555791,11,-0.619096572011315,-0.2711750942773724,-2.861502028538359
C10038,1.728165075473028,0.616459394390028,1.8685929311550584,2.128107956722324,1.1178171527085548,1.0267740454140653,0.6469429077575061,1.2330230380270644,0.9701505951328818,1.2004150213191036,1.3508759075997778,2.2526177795021076,0.17167006946972688,0.21277816380191897,1.8498534028295743,-0.6292773760555791,12,10.88479160593906,0.11387079564214746,2.8501165409174525
C10039,2.3105871929842423,0.616459394390028,-0.606205830693897,-0.2937860444782508,-0.7460285033081394,2.115343276293187,-1.0141254472683061,-0.39678811396270464,-0.9169951914991048,1.2004150213191036,2.228662459693242,-0.7379695006479422,1.3538430424140198,-0.08640643168033799,2.1775006530743606,-0.6292773760555791,12,-0.44776669946390485,0.1425364575946628,-2.3279087527301154
C10040,0.013719614549605031,-1.8865517710431303,0.2570714714338744,1.1896994399130116,-0.7460285033081394,2.115343276293187,-1.0141254472683061,-0.39678811396270464,-0.9169951914991048,1.2004150213191036,1.0582803902352897,-0.4312426001197319,0.91052817755991,2.2242155787596976,0.30667725714641775,1.775580792946329,12,0.2823322526083602,8.65212917774824,-2.3279087527301154
C10041,-0.47289989456285375,-1.841042477126165,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,2.115343276293187,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,0.7177918073779606,0.1804938381418255,-0.8913329509120472,-0.7740683088857074,1.3513995013288147,-0.5138058667308646,0.5731553157362359,12,1.082797961082327,-1.6123415193650112,-2.861502028538359
C10043,-0.39391082293790924,-0.2027078961153697,0.897616316481132,0.8439748711229188,1.1226384441885404,1.5182900866827134,0.23167519610073126,0.9070623722465647,-0.07826456950523818,0.7177918073779606,2.228662459693242,1.1790736276533715,-0.4194164170024196,-0.06660812192525219,-0.36382912427659675,0.17234201361172366,12,-2.1401554161766483,-0.07420556055216526,1.0604729988420578
C10044,1.7653889682462882,0.616459394390028,-0.6064104957726375,-0.2941377480070302,-0.7460285033081394,-0.6735066735510843,-1.0141254472683061,-0.39678811396270464,-0.9169951914991048,-0.7300836259472017,-0.6972927139516387,-0.8146512257799947,0.023898447851690263,-0.3762046525702192,2.1775006530743606,-0.6292773760555791,12,-25.374471996504493,0.6203795204614503,-2.3279087527301154
C10045,-0.019360984907913086,0.616459394390028,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,0.8103667938838155,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,-0.24746041200605864,-0.40469719658715064,-0.8913329509120472,-0.8627312818565295,-0.7611873749097648,-0.44235780021418497,-0.6292773760555791,12,0.9715187153017517,0.9081652075324073,-2.861502028538359
C10046,2.3105871929842423,0.616459394390028,0.8963087340336229,0.22556283301924349,1.9186563856615824,-0.6735066735510843,1.2698432294420248,0.5810977949224295,1.5991991906768772,-0.7300836259472017,-0.6972927139516387,0.6423015517290037,1.2060714207959833,0.06541607276974212,1.431871621094393,-0.6292773760555791,12,0.7431638944251551,0.07298386179430914,3.4501402150413316
C10047,0.554035112109317,0.616459394390028,-0.34127825654636695,-0.5028542532526371,0.11221186485686503,-0.4885730330314724,-0.39122512558378747,-0.39678811396270464,-0.07826456950523818,0.23516859343681765,-0.11210167922266256,-0.5079243252517845,-0.5967423629440636,-1.058416710514178,-0.4592896502301689,-0.6292773760555791,12,0.5719021771181965,3.1013306303924426,-0.8662778090517302
C10048,-0.5958309451843955,-1.8865517710431303,-0.713382110261048,-0.6923833770948379,-0.46901880330099943,0.3417171505030761,-0.2874075747692721,-0.7227487797432042,-0.28794659595510924,-0.006145909284620534,-0.40469719658715064,-0.6612877755158896,-0.8036226332093148,-0.920121635411469,-0.7696267311881076,-0.6292773760555791,8,0.8877078379588615,1.289801947899659,-1.2981029504675856
C10049,1.6388162443327947,0.616459394390028,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,1.3104233965772596,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,2.1656672407031228,1.3508759075997778,-0.8913329509120472,-0.06476452511913171,-1.058416710514178,-0.4592896502301689,-0.6292773760555791,12,12.941646450091753,1.262786618963332,-2.861502028538359
C10050,-0.7549122548158215,0.616459394390028,1.880020064718074,2.048813465296282,1.7470840391198899,-0.6735066735510843,1.2698432294420248,1.8849482811316989,1.5991991906768772,-0.7300836259472017,-0.6972927139516387,2.2526177795021076,-0.3307534440315976,0.9403915508396287,-0.7161487083599628,1.9473563764464654,12,-5.684052875768306,0.5002029331961672,4.753990701250601
C10051,-0.34257911228766624,0.616459394390028,-0.26111776737297265,0.2992251832135833,-0.7460285033081394,0.022663154333261222,-0.8064903456392755,-0.07082353663856951,-0.9169951914991048,-0.24746041200605864,-0.11210167922266256,-0.6612877755158896,-0.12387317376634635,-0.5965245054955318,-0.507951678070393,-0.028064637450532413,12,2.1079444356976076,2.2845036992196492,-1.7943090737769498
C10052,2.303045263790998,0.616459394390028,0.18678038716863693,0.5699782831188798,-0.10146474445245154,2.115343276293187,0.33549274691524666,0.7440800835844972,-0.28794659595510924,2.4874141194966404,2.228662459693242,-0.2011974247235743,2.2404727721222395,2.2242155787596976,0.8562779839080492,-0.6292773760555791,8,0.08336650616455081,11.908185931489358,0.7916262345446345
C10053,-0.20268619153693399,0.616459394390028,2.249864074854995,2.128107956722324,1.4907225926762493,-0.6735066735510843,0.43931029772976204,1.5589837038075638,0.34110199958888626,-0.7300836259472017,-0.6972927139516387,0.48893810146489863,-0.5671880386204562,0.04144159490592711,1.438884155014266,-0.6292773760555791,12,-3.9666987342103157,0.01841959937450801,2.3393960011262123
C10054,0.1139366039745727,0.616459394390028,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,-0.3516516194693396,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,0.7177918073779606,0.1804938381418255,-0.8913329509120472,-0.27164479538438296,-0.5148430756156793,0.04647146486800247,-0.6292773760555791,12,3.0854984186752996,0.6142542349294267,-2.861502028538359
C10055,-0.6021875594462206,-0.3847450717832353,1.4122693975386278,2.128107956722324,-0.7460285033081394,1.310816303974855,0.43931029772976204,1.8849482811316989,-0.9169951914991048,-0.08658407685843324,-0.40469719658715064,-0.0478339744594692,-0.4194164170024196,1.3851810084627583,-0.7973517239477134,0.8136389682619102,9,-3.367224887457089,0.9808192479968195,1.4072633873623561
C10056,-0.9000917971529108,-1.8865517710431303,-0.4856808398799992,-0.6923833770948379,0.03648477354818817,-0.6735066735510843,0.43931029772976204,-0.7227487797432042,0.7604685686830107,-0.7300836259472017,-0.6972927139516387,-0.27787914985562684,-1.010502903474566,-0.7307627138212994,-0.4592896502301689,-0.6292773760555791,12,0.4806327999751498,1.5046150760278179,0.4770300866695686
C10057,-0.051066933838433415,0.616459394390028,0.6216709389280676,1.8162397373484764,-0.7460285033081394,-0.6735066735510843,-0.5988577356115314,0.25513712914193004,-0.9169951914991048,-0.7300836259472017,-0.6972927139516387,-0.4312426001197319,0.46721331270580013,-1.058416710514178,-0.4592896502301689,-0.6292773760555791,12,1.3305933757061583,-1.7025352871394965,-1.2607157979687063
C10058,1.4535142099052616,0.616459394390028,-0.481962757616212,-0.08028246342425838,-0.7460285033081394,-0.0040063544447954645,-0.5988577356115314,0.25513712914193004,-0.9169951914991048,1.68304402676198,0.7656848728708017,-0.5846060503838371,-0.12387317376634635,-1.058416710514178,-0.4592896502301689,-0.6292773760555791,12,3.8907758876454235,2.1960549726893994,-1.2607157979687063
C10059,0.6477088584270293,0.616459394390028,2.249864074854995,2.128107956722324,0.3356825113087704,-0.6735066735510843,1.0622106194142809,2.2109089469121983,0.34110199958888626,-0.7300836259472017,-0.6972927139516387,2.2526177795021076,0.91052817755991,2.2242155787596976,1.4183413813044679,-0.028064637450532413,12,2.470943931558846,0.988599979713463,3.614221565915366
C10060,1.678510169709466,0.616459394390028,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,-0.44858459324528943,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,0.3229156361980558,0.1804938381418255,-0.8913329509120472,-0.12387317376634635,-0.45739715040990786,1.9608582965071195,-0.6292773760555791,11,6.766271995104066,0.5457160637694345,-2.861502028538359
C10061,2.3105871929842423,0.616459394390028,-0.5777801253132607,-0.6923833770948379,-0.16797837298523938,0.29858246793895826,-0.18359002395475668,-0.7227487797432042,-0.07826456950523818,1.2004150213191036,0.4730893555063136,-0.4312426001197319,0.46721331270580013,0.5998678122932982,2.1775006530743606,-0.6292773760555791,12,-1.236651674086786,-1.038228533679766,-0.984603373203199
C10062,0.3178017104358267,-1.841042477126165,-0.7096753982794131,-0.47159171736114014,-0.7460285033081394,-0.6735066735510843,-0.8064903456392755,-0.07082353663856951,-0.9169951914991048,-0.7300836259472017,-0.6972927139516387,-0.7379695006479422,0.6149849343238367,1.6991770624031326,-0.01624849970692129,-0.6292773760555791,12,-1.1539720059316356,-2.394301770249803,-1.7943090737769498
C10063,0.10750557766163661,0.616459394390028,-0.7628883187519641,-0.5630346348437689,-0.7460285033081394,-0.6735066735510843,-1.0141254472683061,-0.39678811396270464,-0.9169951914991048,-0.7300836259472017,-0.6972927139516387,-0.8146512257799947,-0.8331769575329221,-0.7927811951782867,0.5270435302237932,-0.6292773760555791,12,0.9156378028155193,1.039183817200433,-2.3279087527301154
C10064,-0.37784969928869266,-0.2027078961153697,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,2.115343276293187,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,2.428919951990304,1.3508759075997778,-0.8913329509120472,-0.07954168728093537,2.2242155787596976,-0.5921456071263103,0.026593033672214075,11,10.537362422795624,-2.6536898394046147,-2.861502028538359
C10065,-0.899771892001856,-1.8865517710431303,0.11694411418948979,0.9488997572087557,-0.7460285033081394,-0.6735066735510843,-1.0141254472683061,-0.39678811396270464,-0.9169951914991048,-0.7300836259472017,-0.6972927139516387,-0.8146512257799947,-0.8331769575329221,-1.058416710514178,-0.4592896502301689,-0.6292773760555791,12,-0.14035927558026456,-9.050619758418778,-2.3279087527301154
C10067,0.34692311071071125,0.616459394390028,1.3081403535882812,-0.6923833770948379,2.2113510594560317,0.9349209868474571,1.2698432294420248,-0.7227487797432042,1.5991991906768772,-0.24746041200605864,0.4730893555063136,2.2526177795021076,-0.7592911467239039,1.8393157512187228,2.1775006530743606,-0.028064637450532413,12,-1.7228442070376884,1.4060538276136856,2.146293640375698
C10068,0.23906494317780935,0.616459394390028,-0.3693287426159788,-0.05695279601522872,-0.5261170301477418,-0.6735066735510843,0.23167519610073126,0.5810977949224295,-0.49762862240498035,-0.7300836259472017,-0.6972927139516387,-0.0478339744594692,-0.7740683088857074,-0.4475656313630387,0.641091078959676,-0.6292773760555791,12,0.47712680958045894,1.2118353643231312,0.31514436861818046
C10069,-0.37767767642219474,-0.5098967564110444,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,0.23631880715906792,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,-0.006145909284620534,-0.40469719658715064,-0.8913329509120472,-0.8627312818565295,-0.9436443892901533,-0.7090929775223428,-0.6292773760555791,8,0.9715187153017517,1.1258528857471857,-2.861502028538359
C10070,0.12084669026590975,0.616459394390028,-0.838159586599889,-0.6923833770948379,-0.7460285033081394,-0.2900072248640342,-1.2217580572960502,-0.7227487797432042,-0.9169951914991048,1.68304402676198,1.0582803902352897,-0.8913329509120472,-0.5671880386204562,-0.6341161642931358,-0.38310759653391635,-0.6292773760555791,12,1.4777455262253127,0.7565577897468384,-2.861502028538359
C10071,1.6911185676828635,0.616459394390028,-0.5385526518879826,-0.3199684182873796,-0.5620116714280546,-0.6735066735510843,0.43931029772976204,-0.39678811396270464,0.5507840260387573,-0.7300836259472017,-0.6972927139516387,-0.27787914985562684,0.46721331270580013,2.2242155787596976,0.8359665909825377,-0.028064637450532413,12,-1.1526911525038332,-4.129987237018244,0.5933062098058147
C10072,0.20093401039713707,0.616459394390028,0.7123944202209063,1.9721420960223857,-0.7460285033081394,-0.6735066735510843,-0.39122512558378747,0.5810977949224295,-0.9169951914991048,-0.7300836259472017,-0.6972927139516387,-0.5846060503838371,-0.8036226332093148,0.21743108152634014,0.689199114363324,-0.6292773760555791,12,-0.8864787908920841,0.3052116571307745,-0.7271225221604627
C10073,2.3105871929842423,0.616459394390028,-0.36163106159890246,-0.6923833770948379,0.3118789622740764,-0.047142175763523385,1.0622106194142809,-0.7227487797432042,1.1798326215827528,1.2004150213191036,0.4730893555063136,-0.0478339744594692,0.5410991235148184,-0.04625412861527537,2.1775006530743606,-0.6292773760555791,12,-0.6683268293799018,0.12790419166641562,1.5192944612538295
C10074,1.040626054487063,-0.2027078961153697,2.249864074854995,2.128107956722324,2.2113510594560317,2.115343276293187,0.43931029772976204,1.2330230380270644,0.5507840260387573,2.4874141194966404,2.228662459693242,1.639163978445687,0.7627565559418733,2.2242155787596976,1.0340771550720338,1.9473563764464654,12,2.9496489506757495,0.988599979713463,2.223117361795584
